Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0x1152,Gellerv,"28,5",330-02-2598,Accountant,"31316,47","2510,70583333333",0,2,6,2,"Payday Loan, and Personal Loan","12,375","5,25","6,19",1,Good,"800,89","36,1498889029756","18,2083333333333",No,"30,8219796985056","152,098356440119",High_spent_Small_value_payments,"348,162046079807",2
CUS_0x1154,Jessica Wohlp,"40,25",848-35-0776,Developer,"7645,095","632,09125",9,9,19,5,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan","43,375","15,2857142857143","21,14",10,Bad,"2869,83","30,6582324933637","11,9666666666667",Yes,"17,4878510544759","41,1184607926514",Low_spent_Small_value_payments,"283,352813152873",1
CUS_0x1155,Wohld,41,189-76-0870,Developer,"158483,48","12927,9566666667",2,1,6,3,"Home Equity Loan, Payday Loan, and Personal Loan","1,875","2,42857142857143","3,8625","4,85714285714286",Good,"471,82","32,8475282643215","27,9583333333333",No,"347,535459575432","622,313668386154",High_spent_Large_value_payments,"712,74098734041",2
CUS_0x1156,Angela Moonq,"24,375",877-50-9125,Entrepreneur,"10060,015","1103,33458333333",3,9,17,6,"Student Loan, Student Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, and Payday Loan","17,625","11,5","9,04","13,2857142857143",Standard,"1971,81","32,2836554191126","10,5357142857143",Yes,"32,2843227691521","80,9516686398529",Low_spent_Small_value_payments,"278,706020183194",0
CUS_0x115c,Ryan Vlastelicar,"19,1428571428571",956-28-3067,Engineer,"41695,76","3401,64666666667",6,7,15,9,"Not Specified, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan","24,125","21,5","26,74",8,Bad,"4453,51","34,3563562206242","8,20833333333333",Yes,"302,805725705767","103,029815971906",High_spent_Large_value_payments,"190,579124988993",1
CUS_0x1168,Philipm,"41,75",773-33-0379,Writer,"76440,52","6647,04333333333",0,4,9,2,"Mortgage Loan, and Student Loan","8,5","2,71428571428571","10,975",4,Good,"998,47","33,6277875176923","20,4761904761905",No,"328,405996065415","537,448930268512",High_spent_Small_value_payments,"305,505693275776",2
CUS_0x1169,Janeman Latulb,"33,4285714285714",352-87-0792,Lawyer,"115324,62","9772,385",2,5,8,4,"Credit-Builder Loan, Payday Loan, Student Loan, and Student Loan",7,"5,875",5,"2,625",Good,"1316,45","38,0286026619047","23,6071428571429",No,"199,251259800122","419,709346160089",High_spent_Medium_value_payments,"619,527894039789",2
CUS_0x117d,Evat,"23,625",812-62-8349,Media_Manager,"70779,18","5861,265","0,625","3,625",9,4,"Student Loan, Student Loan, Not Specified, and Debt Consolidation Loan","13,5","1,125","3,43",4,Good,"1340,31","31,3581305324884","21,1428571428571",No,"131,348311603367","310,339959329059",High_spent_Medium_value_payments,"405,688229067574",1
CUS_0x117f,Kevinj,51,082-69-3410,Scientist,"93847,86","7599,655",3,4,12,3,"Mortgage Loan, Credit-Builder Loan, and Home Equity Loan","13,875","7,5","11,395","1,5",Standard,"1405,22","33,447084723885","16,1666666666667",No,"196,726701900122","318,015108596716",High_spent_Large_value_payments,"475,518857406555",1
CUS_0x1182,Conor Humphriesk,"23,5",117-62-4809,Musician,"176696,88","14359,4182134996",5,7,12,4,"Debt Consolidation Loan, Home Equity Loan, Payday Loan, and Not Specified","4,25","7,57142857142857","4,385","4,5",Good,"433,68","35,6067110813631","16,875",No,"735,826436745809","570,102083322269",High_spent_Large_value_payments,"1038,16651068443",2
CUS_0x1183,Barlyna,22,972-42-3182,Mechanic,"134393,73","10944,4775",1,3,12,2,"Credit-Builder Loan, and Mortgage Loan","13,125","1,875","11,49","1,25",Good,"945,29","36,2016370666719","25,375",No,"136,030630478709","397,336045569727",High_spent_Medium_value_payments,"814,831073951564",2
CUS_0x1184,Cohenq,49,963-76-2464,Lawyer,"19867,475","1396,62291666667",3,5,11,3,"Student Loan, Mortgage Loan, and Payday Loan","9,25","8,71428571428571","5,99",4,Good,"707,29","30,5638583223562","32,375",No,"42,6068819626164","60,5284492858624",Low_spent_Small_value_payments,"309,026960418188",2
CUS_0x1185,Groverj,"24,125",238-50-2115,Accountant,"18963,65","1794,30416666667",4,8,29,6,"Student Loan, Payday Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan","24,875","9,875","13,79","9,25",Standard,"2422,18","34,5619092695019","6,70833333333333",Yes,"64,1252949665757","89,2348324133927",High_spent_Medium_value_payments,"291,125470364021",0
CUS_0x1190,Toonkelc,"44,1428571428572",371-36-1750,Media_Manager,"44134,06","3422,16001437101",4,4,9,3,"Personal Loan, Auto Loan, and Student Loan","29,125","19,2857142857143","4,775","2,5",Good,"809,59","29,7422866202961","23,1805555555556",No,"345,832994746567","139,823388928745",Low_spent_Large_value_payments,"420,243184704028",2
CUS_0x1192,Paul Carrell,"46,4285714285714",880-23-2963,Media_Manager,"16319,375","1518,94791666667",7,3,1,2,"Payday Loan, and Payday Loan",16,"13,25","6,795","5,25",Standard,"1275,32","34,9203013394031","23,4583333333333",No,"16,2911288246262","104,731039859423",Low_spent_Small_value_payments,"312,122622982618",1
CUS_0x1193,Peter Lauriap,"45,625",239-12-4495,Developer,"31877,72","2571,47666666667","2,75","5,75",20,1,Credit-Builder Loan,"27,625",13,"1,835","3,75",Standard,"886,59","30,9095717778733","24,9861111111111",No,"260,07007834356","123,226317861294",High_spent_Medium_value_payments,"387,525094970781",1
CUS_0x1195,Alexk,31,822-48-3629,Manager,"30429,91","2808,82583333333",4,6,16,2,"Auto Loan, and Auto Loan","26,75","17,1428571428571","4,38428571428571",3,Standard,"362,48","35,6847291862997","28,625",No,"29,914076464029","149,380919354137",Low_spent_Small_value_payments,"375,337587515167",1
CUS_0x1197,Nayako,28,799-23-8283,Lawyer,"92300,01","7437,6675","2,625","4,625",11,3,"Credit-Builder Loan, Not Specified, and Credit-Builder Loan","28,625","9,14285714285714","19,3885714285714",2,Standard,"755,17","29,9905402640678","18,6428571428571",Yes,"211,747808913519","226,34114294546",High_spent_Large_value_payments,"561,927798141021",1
CUS_0x119e,Rodrigol,"37,125",498-27-0676,Mechanic,"63601,48","5400,12333333333",3,7,15,6,"Auto Loan, Mortgage Loan, Student Loan, Home Equity Loan, Auto Loan, and Not Specified","26,875","12,8571428571429","18,99",6,Standard,"1191,91","31,0295275853366","19,5",Yes,"184,691634562009","265,84046252096",High_spent_Medium_value_payments,"354,480236250364",1
CUS_0x11a4,Caroline Humerc,"43,25",000-40-3312,Manager,"44295,54","3677,295",8,6,30,2,"Credit-Builder Loan, and Student Loan",38,"18,7142857142857","11,5314285714286","6,85714285714286",Standard,"1280,42","35,7966557433526","12,4583333333333",Yes,"65,5759740824192","143,081642877552",High_spent_Medium_value_payments,"427,403887356549",0
CUS_0x11ac,Liana B.v,"25,1428571428571",835-92-7751,Journalist,"69136,54","5902,37833333333",3,4,14,0,,"9,125",18,"7,055",3,Standard,"478,85","32,6437660264281","17,1547619047619",Yes,0,"261,403177825111",Low_spent_Large_value_payments,"571,400690352571",1
CUS_0x11ae,Xiaoyi Shaou,"21,125",032-97-5902,Architect,"14550,52","1392,54333333333",7,10,25,9,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Personal Loan, Auto Loan, Home Equity Loan, Auto Loan, and Personal Loan","38,375","19,875","23,08",6,Bad,"4444,99","32,0824785271807","10,7083333333333",Yes,"95,9110304456779","105,316915585422",Low_spent_Small_value_payments,"214,276387302233",0
CUS_0x11b1,Browne,"27,125",347-47-6952,Lawyer,"34819,83","2689,6525",7,3,10,1,Student Loan,"18,125","12,625","8,69","1,75",Standard,"905,89","33,5661733054999","18,5416666666667",Yes,"22,7953961224435","157,467402762559",High_spent_Small_value_payments,"367,874123748051",1
CUS_0x11b7,Cremern,"27,75",440-53-1294,Teacher,"70099,04","5837,92858224189",1,1,10,3,"Mortgage Loan, Personal Loan, and Student Loan","4,625","6,125","9,85","1,42857142857143",Good,"498,61","33,9061661171786","24,0416666666667",No,"372,575998968509","267,48588851234",High_spent_Small_value_payments,"505,486985160285",2
CUS_0x11c0,Bryana,19,534-48-4062,Media_Manager,"14527,455","964,62125",3,3,4,4,"Debt Consolidation Loan, Student Loan, Auto Loan, and Home Equity Loan",15,"3,75","6,31","1,42857142857143",Good,"321,05","28,6248703685574","19,5238095238095",No,"41,6954447932263","61,993844229458",Low_spent_Small_value_payments,"276,122226428127",2
CUS_0x11c1,Mark Felsenthalk,34,688-99-5258,Engineer,"29902,22","2230,85166666667",6,3,12,3,"Payday Loan, Personal Loan, and Student Loan","8,875","11,1428571428571","10,945",0,Standard,"533,71","32,5225612329812","19,9166666666667",Yes,"66,2103270957173","151,922117448518",Low_spent_Small_value_payments,"276,202722122432",1
CUS_0x11c6,Andreaj,"48,7142857142857",170-12-4663,Manager,"16523,745","1516,97875",1,4,1,4,"Student Loan, Credit-Builder Loan, Payday Loan, and Home Equity Loan","7,625","7,375","10,435",4,Good,"455,49","31,8148214020454","25,6547619047619",No,"52,216169090547","90,2480816759822",Low_spent_Small_value_payments,"273,368602800923",2
CUS_0x11c7,raden Reddallh,53,646-19-1493,Architect,"36817,94","3198,16166666667",5,4,5,3,"Home Equity Loan, Auto Loan, and Mortgage Loan","8,125",6,"4,355","2,75",Good,"1019,46","29,7523186827361","16,875",No,"86,8099178850088","153,768380798048",Low_spent_Small_value_payments,"346,73786798361",2
CUS_0x11d1,Jennifer Ablans,"24,125",396-44-6161,Mechanic,"11731,585","828,632083333333",8,3,6,2,"Credit-Builder Loan, and Student Loan","14,375","9,66666666666667","7,33714285714286","1,875",Standard,"289,73","31,2080466317301","18,875",Yes,"15,3596967857235","44,6059640998656",High_spent_Small_value_payments,"291,659797907736",1
CUS_0x11d9,Annika Breidthardtd,"41,875",548-26-8600,Scientist,"87538,24","6980,52732976559",2,4,3,0,,"11,875","5,625","4,975",2,Good,"41,82","32,573273141702","24,9583333333333",No,"119,494502675809","292,638641881786",High_spent_Large_value_payments,"680,096691451548",2
CUS_0x11e2,Valetkevitchr,34,809-04-1419,Musician,"44986,55","3689,87916666667","5,42857142857143","4,375",11,1,Credit-Builder Loan,"0,375","1,875","8,97428571428572","0,375",Good,"753,21","31,4881864020457","19,6785714285714",No,"23,2671354772403","122,669196648711",High_spent_Medium_value_payments,"479,301584540715",2
CUS_0x11eb,Millikenw,"23,6666666666667",032-85-4630,Entrepreneur,"62835,08","5464,25666666667",0,4,1,2,"Home Equity Loan, and Debt Consolidation Loan","9,75","12,2857142857143","2,27","3,5",Good,"306,85","35,3378880284015","32,9583333333333",No,"67,3840741141839","187,412911832014",High_spent_Medium_value_payments,"548,681273135646",2
CUS_0x11ec,William Schombergh,34,417-74-2163,Journalist,"14867,69","1005,97416666667",9,9,18,6,"Debt Consolidation Loan, Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan","38,875","14,3333333333333","19,25",8,Standard,"2344,06","31,9546361718899","16,875",Yes,"55,4596042416564","63,7175794242667",Low_spent_Large_value_payments,"252,670233000744",0
CUS_0x11fc,Dmitracovaa,30,092-20-3138,Lawyer,"38735,57","3187,96416666667",2,4,3,2,"Payday Loan, and Debt Consolidation Loan","14,875",11,"8,185",2,Good,"800,94","33,8902096109854","17,125",No,"43,9437507966164","121,927190045398",Low_spent_Large_value_payments,"415,425475824653",2
CUS_0x1204,Lashg,"45,25",741-78-3585,Writer,"18829,82","1578,15166666667",8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan","21,875","7,5","12,235","11,5714285714286",Standard,"1752,02","27,3533089462066","8,77777777777778",Yes,"34,9070076000566","136,690783319463",Low_spent_Small_value_payments,"274,558981367972",0
CUS_0x1207,Wheatleym,"33,1666666666667",365-76-1037,Developer,"19506,73","1491,56083333333",9,7,22,6,"Personal Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, and Mortgage Loan","47,375","15,125","2,69","11,5714285714286",Bad,"1594,83","29,3884959384077","14,5416666666667",Yes,"59,134041685722","128,197505032887",Low_spent_Small_value_payments,"247,340167942386",0
CUS_0x120c,James Regann,15,212-98-0232,Scientist,"29135,38","2138,94833333333",10,7,21,9,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan","17,5","24,5","7,54",7,Bad,"1833,81","33,6733585576048","9,125",Yes,"201,002281121571","118,630115438124",Low_spent_Small_value_payments,"166,762436773639",0
CUS_0x120d,Martinx,"26,5",477-68-6707,Lawyer,"18743,075","1330,92291666667",2,7,4,4,"Home Equity Loan, Not Specified, Not Specified, and Personal Loan","7,5","12,2857142857143","9,835",0,Good,"183,15","29,0376254179582","22,4166666666667",No,"57,8018133289451","111,898793679768",Low_spent_Small_value_payments,"248,391684657954",2
CUS_0x1216,Robin Emmotti,"18,875",256-37-5248,Engineer,"20143,27","1550,60583333333",10,8,27,2,"Not Specified, and Credit-Builder Loan","43,75","14,25","11,19","15,125",Standard,"1693,73","32,5725326998105","10,5138888888889",Yes,"30,3592081432291","97,3739078408377",Low_spent_Small_value_payments,"308,577467349267",0
CUS_0x121b,Cheeu,"41,625",162-52-8159,Architect,"33209,27","2954,43916666667",1,6,8,2,"Debt Consolidation Loan, and Not Specified","23,625","3,5","10,99",4,Good,"743,65","35,7928761904455","17,125",No,"54,2631633204114","192,385476308253",Low_spent_Small_value_payments,"330,702156422666",0
CUS_0x1220,Berkowitze,31,409-18-3250,Architect,"128494,52","10580,8766666667",4,4,9,2,"Student Loan, and Mortgage Loan","0,25",1,"9,33",3,Good,"722,25","33,8281083849684","28,375",No,"176,904609709628","587,263440445705",High_spent_Large_value_payments,"837,095015773706",1
CUS_0x1226,Hildebry,52,027-55-0167,Manager,"11421,51","1030,7925",5,3,14,3,"Student Loan, Payday Loan, and Home Equity Loan","16,75","15,5714285714286","16,845","5,5",Standard,"1278,12","29,1126704089507","29,8571428571429",Yes,"20,892935942628","72,2268354415627",Low_spent_Large_value_payments,"290,139307396669",1
CUS_0x122c,Papadimasf,"47,375",883-73-9594,Entrepreneur,"36346,13","3188,84416666667",8,6,11,3,"Credit-Builder Loan, Home Equity Loan, and Auto Loan","23,25",18,"10,54",4,Good,"1252,46","30,2980640221367","21,875",No,"89,0615540421253","194,911695372193",Low_spent_Small_value_payments,"303,661167252349",2
CUS_0x122f,Donovang,"23,5714285714286",179-85-5358,Media_Manager,"18231,52","1448,29333333333",6,5,15,9,"Student Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Auto Loan, Auto Loan, and Payday Loan","34,625","16,75","1,83",7,Bad,"1358,96","32,4269202367505","15,125",Yes,"86,6086470092311","105,304832846769",Low_spent_Small_value_payments,"232,915853477333",0
CUS_0x1231,James Reganc,"38,4285714285714",780-20-7811,Journalist,"30739,3","2298,60833333333",4,4,13,6,"Student Loan, Personal Loan, Payday Loan, Payday Loan, Student Loan, and Student Loan","14,625","8,57142857142857","16,45","4,71428571428571",Standard,"1365,58","28,0702350678164","17,9166666666667",Yes,"135,238141053375","125,273574889964",High_spent_Medium_value_payments,"238,668578148693",1
CUS_0x1232,Lawderr,"16,625",441-26-1297,Developer,"14937,49","1142,79083333333",8,8,22,7,"Student Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Student Loan","42,75","14,25","24,5985714285714","7,28571428571429",Bad,"3699,44","30,0591131782412","13,4583333333333",Yes,"50,9608782796448","101,874429903514",Low_spent_Medium_value_payments,"241,443775150175",1
CUS_0x1233,Tetsushi Kajimotox,"50,25",816-01-8282,Entrepreneur,"42112,56","3511,38",5,6,9,4,"Not Specified, Auto Loan, Personal Loan, and Auto Loan",1,5,"3,52857142857143","1,71428571428571",Good,"1052,71","34,4683304500118","16,5416666666667",No,"132,193542236736","151,132783956614",High_spent_Medium_value_payments,"330,31167380665",1
CUS_0x1234,Carrickn,"23,125",101-01-2307,Musician,"64996,98","5215,415",3,5,12,2,"Not Specified, and Auto Loan","26,5",12,"19,815","3,85714285714286",Standard,"340,81","31,3877847208169","32,0694444444444",Yes,"97,5406025606484","275,158353473047",High_spent_Medium_value_payments,"428,718956603126",1
CUS_0x1236,Felsenthalq,"24,25",144-88-9752,Scientist,"28352,24","2385,68666666667",4,4,7,3,"Personal Loan, Student Loan, and Mortgage Loan","4,125","0,875","8,77",0,Good,"1085,7","31,0792838120931","16,5833333333333",No,"46,3907297619036","89,4603396255702",High_spent_Large_value_payments,"359,445194811252",1
CUS_0x123a,Michelle Martinh,14,669-29-3700,Media_Manager,"36228,2","2991,01666666667",8,7,34,2,"Personal Loan, and Not Specified","27,875","17,25","18,07","4,625",Standard,"1643,06","32,2525109220026","18,4583333333333",Yes,"47,252407684464","221,799222476685",Low_spent_Small_value_payments,"331,872184330453",0
CUS_0x123d,James Reganl,31,736-67-4134,Architect,"7703,635","651,969583333333",6,8,18,6,"Auto Loan, Home Equity Loan, Student Loan, Home Equity Loan, Home Equity Loan, and Student Loan","54,375","16,875","16,425","13,2857142857143",Bad,"3044,94","32,7988457752914","2,38333333333333",Yes,"32,0810983078589","51,3282314124057",Low_spent_Small_value_payments,"268,037628613069",0
CUS_0x1246,Vaughanl,"32,125",609-30-7406,Entrepreneur,"22188,45","2006,0375",1,5,3,1,Auto Loan,"23,375","1,28571428571429","3,495",5,Good,"1352,38","29,4450535292196","16,0694444444445",No,"10,0114175825283","109,365911288468",Low_spent_Medium_value_payments,"351,226421129004",0
CUS_0x1249,Soyoung Kimm,32,851-75-4209,Teacher,"9529,855","688,154583333333",9,8,26,3,"Not Specified, Payday Loan, and Auto Loan","49,875",18,"7,2","8,28571428571429",Bad,"1818,36","32,1352929661998","6,88095238095238",Yes,"12,0109425287726","38,6824180202677",Low_spent_Small_value_payments,"291,126937554123",0
CUS_0x124a,B.d,28,591-07-8373,Developer,"16861,34","1453,11166666667",2,6,2,3,"Mortgage Loan, Payday Loan, and Not Specified","1,125","5,625","11,77",2,Good,"408,71","32,3067819053961","23,3452380952381",No,"41,5729947067933","74,9541375052931",Low_spent_Medium_value_payments,"289,664530678169",1
CUS_0x1250,Denny Thomasx,28,011-12-8449,Developer,"72503,56","5974,96333333333",6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan","60,375","16,2","21,66",12,Bad,"4205,6","33,9385324614499","13,3472222222222",Yes,"362,846101458737","169,282336679452",High_spent_Medium_value_payments,"325,367895195145",0
CUS_0x1252,Irene Preisingera,28,938-09-5300,Entrepreneur,"34132,87","2970,40583333333",4,6,4,4,"Student Loan, Personal Loan, Not Specified, and Home Equity Loan","7,25","11,125","10,265","1,42857142857143",Good,"187,64","30,2143411551996","20,8571428571429",No,"100,084317902919","161,278369523811",High_spent_Small_value_payments,"303,177895906604",2
